edad;estado_civil;educacion;default;Blance_cuenta;Casa_propiedad;Prestamo;Dia_ultimo_contacto;Mes_ultimo_contacto;Duracion_ultimo_contacto;ID_campanna;Dias_campanna_ant;previous;Resultado_campanna_ant;Churn
77;casado;primaria;0;3324;0;0;13;may;289;1;91;5;positivo;0
40;casado;secundaria;0;260;1;0;13;may;306;1;181;5;positivo;0
63;divorciado;Universidad;0;0;0;0;13;may;263;1;181;2;positivo;0
37;casado;Universidad;0;2987;1;0;13;may;216;1;87;10;positivo;0
48;casado;secundaria;0;1230;1;0;13;may;328;2;182;3;positivo;0
27;soltero;secundaria;0;535;0;0;13;may;159;1;87;3;positivo;0
35;casado;Universidad;0;8000;0;0;13;may;331;1;90;3;positivo;0
68;casado;secundaria;0;1146;0;0;13;may;356;1;71;5;positivo;0
53;soltero;secundaria;0;1004;0;0;13;may;393;1;84;1;NA;0
37;soltero;Universidad;0;197;0;0;13;may;234;1;87;3;positivo;0
65;casado;NA;0;679;0;0;13;may;593;2;178;1;positivo;1
32;soltero;NA;0;376;0;0;13;may;457;2;178;3;fallido;1
58;casado;secundaria;0;169;0;0;13;may;336;3;87;5;positivo;0
37;casado;Universidad;0;393;1;0;14;may;567;3;275;4;fallido;0
37;casado;Universidad;0;29;0;0;14;may;404;2;183;2;NA;0
63;casado;secundaria;0;1486;0;0;14;may;698;5;316;3;NA;1
34;casado;secundaria;0;920;0;0;14;may;526;3;179;3;positivo;0
50;casado;secundaria;0;3608;1;0;14;may;196;8;182;4;positivo;0
70;casado;secundaria;0;1164;0;0;14;may;338;3;185;2;fallido;1
50;divorciado;secundaria;0;0;1;0;14;may;109;3;92;3;fallido;1
56;casado;primaria;0;870;0;0;14;may;220;1;179;1;positivo;0
57;casado;primaria;0;9367;0;0;14;may;700;4;92;7;positivo;0
29;soltero;primaria;0;1374;0;0;14;may;1205;2;178;7;positivo;0
75;casado;Universidad;0;6027;0;0;14;may;809;1;179;4;positivo;0
46;casado;Universidad;0;349;0;0;14;may;466;4;88;3;positivo;0
48;divorciado;secundaria;0;-63;0;1;15;may;7;1;670;5;NA;1
29;soltero;Universidad;0;865;0;0;17;may;248;3;243;1;fallido;1
54;divorciado;Universidad;0;2152;0;0;17;may;226;3;186;7;NA;1
56;casado;secundaria;0;448;1;1;17;may;556;1;181;2;NA;0
72;casado;secundaria;0;5715;0;0;17;may;1114;1;181;2;positivo;0
27;soltero;Universidad;0;39;0;0;17;may;379;1;258;10;NA;0
52;casado;Universidad;0;583;0;0;17;may;376;1;181;3;positivo;0
50;casado;secundaria;0;2695;0;0;17;may;312;2;159;2;NA;1
38;casado;Universidad;0;1276;0;0;17;may;272;2;182;3;positivo;0
73;casado;secundaria;0;2850;0;0;17;may;157;2;28;5;fallido;1
64;casado;secundaria;0;1612;0;0;18;may;336;1;89;5;fallido;0
38;casado;secundaria;0;4321;0;0;18;may;252;1;85;6;fallido;1
27;soltero;Universidad;0;6421;0;0;18;may;315;3;110;4;fallido;1
62;casado;secundaria;0;3114;0;0;18;may;243;2;186;1;positivo;0
41;casado;Universidad;0;1;1;0;18;may;327;2;361;3;fallido;0
29;soltero;secundaria;0;1070;1;0;19;may;30;1;357;1;NA;0
53;casado;secundaria;0;195;1;0;19;may;472;1;90;6;positivo;0
58;casado;secundaria;0;1230;0;0;20;may;420;1;87;1;fallido;0
61;casado;NA;0;1088;1;0;20;may;254;1;359;1;fallido;1
46;soltero;secundaria;0;5993;0;0;20;may;165;1;56;3;fallido;1
37;casado;Universidad;0;3236;0;0;20;may;291;2;202;5;NA;0
60;casado;secundaria;0;0;0;0;20;may;321;4;87;8;fallido;1
47;casado;secundaria;0;1568;1;0;21;may;226;3;91;8;positivo;0
53;casado;Universidad;0;1356;1;0;21;may;429;1;193;6;fallido;1
47;casado;secundaria;0;368;0;0;21;may;403;1;87;6;positivo;0
46;casado;secundaria;0;706;0;0;21;may;588;1;386;3;fallido;0
30;soltero;Universidad;0;499;1;0;21;may;145;1;281;3;fallido;1
51;casado;Universidad;0;2635;0;0;21;may;407;3;74;5;fallido;0
70;casado;secundaria;0;4;0;0;21;may;122;1;85;9;fallido;1
31;soltero;secundaria;0;411;0;0;21;may;91;3;361;1;fallido;1
31;soltero;secundaria;0;2616;0;0;21;may;374;1;185;2;NA;0
21;soltero;secundaria;0;215;0;0;24;may;382;1;89;7;positivo;0
71;casado;primaria;0;3230;0;0;24;may;341;2;133;3;fallido;0
25;soltero;NA;0;1179;0;0;24;may;131;2;95;5;fallido;1
78;casado;primaria;0;680;0;0;24;may;838;1;89;9;fallido;1
49;divorciado;Universidad;0;3293;0;0;24;may;260;1;77;9;fallido;1
52;soltero;secundaria;0;726;1;0;24;may;699;1;378;9;fallido;0
27;soltero;Universidad;0;2781;1;0;24;may;168;1;389;1;fallido;0
25;soltero;secundaria;0;3713;0;0;24;may;323;2;353;3;NA;0
33;soltero;secundaria;0;152;1;0;25;may;202;2;365;2;positivo;0
33;soltero;Universidad;0;576;0;0;25;may;220;1;111;2;NA;1
28;soltero;secundaria;0;1925;0;0;25;may;252;1;88;4;fallido;0
30;soltero;secundaria;0;265;1;0;25;may;681;1;181;2;positivo;0
59;casado;primaria;0;1727;0;0;25;may;500;4;358;2;fallido;0
56;casado;Universidad;0;12356;1;0;26;may;410;1;551;5;NA;0
33;soltero;secundaria;0;2881;0;0;26;may;289;1;328;1;positivo;0
31;soltero;secundaria;0;846;0;0;26;may;405;3;205;2;fallido;0
39;casado;Universidad;0;613;0;0;26;may;211;2;391;2;positivo;1
40;casado;secundaria;0;2266;0;0;26;may;175;3;89;7;NA;0
33;soltero;Universidad;0;9317;0;0;26;may;267;1;205;3;fallido;1
66;casado;NA;0;2149;1;0;26;may;135;2;90;11;positivo;0
27;soltero;Universidad;0;567;0;0;26;may;523;3;182;3;positivo;0
67;casado;primaria;0;1430;0;0;26;may;283;2;135;5;positivo;0
39;divorciado;secundaria;0;265;1;0;27;may;93;1;555;2;NA;0
46;casado;secundaria;0;38;0;0;27;may;181;3;183;1;positivo;0
58;casado;secundaria;0;139;0;0;27;may;188;1;161;2;NA;1
23;soltero;Universidad;0;691;0;0;27;may;1178;1;178;6;positivo;0
47;divorciado;NA;0;973;0;0;27;may;489;1;479;1;fallido;0
28;soltero;Universidad;0;128;0;0;27;may;460;1;414;1;fallido;0
55;divorciado;secundaria;0;379;0;0;27;may;275;3;219;2;NA;1
60;casado;secundaria;0;1047;0;0;27;may;173;3;279;4;positivo;0
29;soltero;Universidad;0;455;0;0;27;may;214;2;36;1;positivo;0
32;soltero;secundaria;0;554;1;0;28;may;101;2;368;5;fallido;1
59;casado;primaria;0;4007;0;0;28;may;581;3;63;6;fallido;1
54;casado;secundaria;0;65;0;0;28;may;309;4;93;4;fallido;1
23;soltero;secundaria;0;922;0;0;28;may;538;2;184;9;fallido;0
39;casado;Universidad;0;108;0;0;28;may;589;3;28;2;NA;1
26;soltero;secundaria;0;4613;0;0;28;may;663;3;196;2;NA;0
28;soltero;Universidad;0;118;0;0;31;may;85;2;35;5;NA;1
83;divorciado;primaria;0;0;0;0;31;may;664;1;77;3;positivo;1
33;casado;Universidad;0;1388;1;0;31;may;158;1;202;3;fallido;1
41;casado;Universidad;0;70;0;0;31;may;14;1;557;1;fallido;1
57;divorciado;NA;0;2986;0;0;1;jun;1563;1;166;3;positivo;1
36;casado;secundaria;0;1368;0;0;1;jun;516;1;292;5;fallido;0
33;soltero;Universidad;0;272;1;0;1;jun;326;1;237;2;fallido;0
28;soltero;secundaria;0;-46;1;0;1;jun;154;2;91;12;positivo;0
65;divorciado;primaria;0;1840;0;0;1;jun;383;2;188;5;fallido;1
28;soltero;secundaria;0;168;0;0;1;jun;347;3;140;2;positivo;0
70;casado;primaria;0;2346;0;0;1;jun;421;1;97;6;positivo;1
51;casado;Universidad;0;176;1;1;1;jun;8;1;687;2;fallido;1
28;soltero;Universidad;0;223;1;0;1;jun;303;1;278;3;positivo;0
32;casado;Universidad;0;1402;0;0;1;jun;52;1;557;2;fallido;1
29;casado;secundaria;0;3310;0;0;2;jun;344;2;117;2;fallido;1
49;soltero;Universidad;0;228;1;0;2;jun;407;1;92;1;positivo;0
27;soltero;Universidad;0;644;0;0;2;jun;657;1;182;1;positivo;0
28;casado;secundaria;0;330;0;0;2;jun;226;2;182;4;positivo;0
37;divorciado;Universidad;0;4708;0;0;2;jun;238;1;181;2;positivo;0
54;divorciado;Universidad;0;496;0;0;2;jun;161;1;140;3;positivo;1
30;soltero;secundaria;0;1165;0;0;4;jun;204;2;183;3;positivo;0
39;divorciado;secundaria;0;70;0;0;4;jun;346;2;128;8;positivo;1
26;soltero;Universidad;0;1066;0;0;4;jun;112;1;50;1;positivo;1
62;casado;Universidad;0;0;1;1;4;jun;106;1;64;3;fallido;1
22;soltero;secundaria;0;361;0;0;7;jun;140;4;367;2;fallido;1
38;casado;secundaria;0;0;1;0;8;jun;187;1;181;2;positivo;0
36;divorciado;secundaria;0;2823;1;0;8;jun;215;1;371;6;fallido;0
39;casado;secundaria;0;1970;1;0;8;jun;30;1;404;2;positivo;1
59;casado;secundaria;0;448;0;0;8;jun;198;1;651;7;NA;1
59;casado;Universidad;0;101;0;1;9;jun;29;1;686;2;fallido;1
34;casado;Universidad;0;158;0;0;9;jun;190;1;92;9;positivo;0
36;casado;secundaria;0;4721;0;0;9;jun;150;1;92;5;positivo;0
31;casado;Universidad;0;877;0;0;9;jun;192;1;93;7;NA;0
28;soltero;Universidad;0;187;0;0;9;jun;206;1;92;1;positivo;0
80;casado;secundaria;0;8304;0;0;9;jun;712;1;64;12;fallido;0
83;casado;Universidad;0;4761;0;0;9;jun;294;2;93;1;positivo;1
31;soltero;Universidad;0;147;0;0;9;jun;163;2;92;3;positivo;0
39;casado;secundaria;0;323;0;0;9;jun;874;2;188;6;fallido;0
73;casado;primaria;0;508;0;0;14;jun;154;4;97;1;positivo;1
67;casado;NA;0;2540;0;0;14;jun;278;5;116;4;NA;0
29;soltero;secundaria;0;322;0;0;14;jun;434;1;96;6;NA;0
36;casado;Universidad;0;495;0;0;14;jun;187;1;94;9;positivo;0
24;soltero;NA;0;358;0;0;14;jun;245;1;384;1;NA;0
58;casado;Universidad;0;256;0;0;14;jun;508;1;186;4;positivo;1
30;soltero;secundaria;0;2371;0;0;14;jun;661;1;384;2;NA;0
56;casado;secundaria;0;602;0;0;14;jun;458;1;130;8;positivo;0
71;divorciado;primaria;0;275;0;0;14;jun;293;1;425;1;positivo;0
26;soltero;Universidad;0;12;0;0;14;jun;563;1;181;10;fallido;0
30;soltero;Universidad;0;4082;0;0;14;jun;215;1;459;17;NA;1
31;soltero;Universidad;0;938;0;0;14;jun;472;1;384;3;fallido;1
31;soltero;Universidad;0;4533;0;0;14;jun;262;3;98;3;NA;1
62;casado;primaria;0;1742;0;0;14;jun;167;2;98;6;NA;0
68;divorciado;primaria;0;2027;0;0;15;jun;619;2;92;2;positivo;0
37;casado;Universidad;0;3221;0;0;15;jun;379;2;376;13;NA;0
27;soltero;Universidad;0;1720;0;0;15;jun;910;1;224;3;positivo;0
59;divorciado;primaria;0;1194;1;0;15;jun;132;4;389;2;fallido;1
35;casado;secundaria;0;294;1;0;15;jun;238;6;98;5;positivo;1
45;soltero;Universidad;0;2033;0;0;15;jun;243;5;285;2;positivo;0
51;casado;Universidad;0;0;1;1;15;jun;177;4;99;2;positivo;1
76;casado;NA;0;4984;0;0;15;jun;126;3;48;2;positivo;1
27;soltero;Universidad;0;2786;0;0;15;jun;270;2;377;3;positivo;1
28;soltero;Universidad;0;2725;0;0;16;jun;292;1;504;1;fallido;0
66;casado;primaria;0;1230;0;0;16;jun;288;6;181;3;positivo;0
30;soltero;Universidad;0;572;0;0;17;jun;339;3;183;2;positivo;0
38;casado;primaria;0;1630;1;0;17;jun;101;3;94;19;NA;1
39;soltero;secundaria;0;1435;0;0;17;jun;383;1;296;19;NA;0
63;casado;secundaria;0;23047;0;0;17;jun;530;1;139;2;NA;1
34;casado;Universidad;0;3301;1;0;17;jun;485;2;227;4;fallido;0
46;casado;secundaria;0;1723;0;0;17;jun;176;2;52;7;fallido;0
52;casado;secundaria;0;955;0;1;17;jun;301;2;134;4;positivo;0
53;casado;Universidad;0;1961;0;0;18;jun;91;2;185;1;positivo;1
71;casado;secundaria;0;29941;0;0;18;jun;80;1;71;3;NA;1
25;soltero;secundaria;0;303;0;0;18;jun;252;1;92;1;positivo;0
60;casado;primaria;0;8334;0;0;18;jun;143;1;49;7;NA;1
46;casado;secundaria;0;0;1;0;22;jun;154;1;124;1;NA;1
61;casado;secundaria;0;2011;0;0;22;jun;292;1;578;2;fallido;1
57;divorciado;Universidad;0;3287;0;0;22;jun;867;1;84;3;positivo;0
32;soltero;secundaria;0;131;1;0;22;jun;522;1;183;2;positivo;0
52;casado;NA;0;1708;0;0;23;jun;193;1;145;3;fallido;1
32;casado;Universidad;0;913;1;0;23;jun;883;1;674;4;fallido;1
64;divorciado;primaria;0;109;0;0;23;jun;706;1;225;2;positivo;0
33;soltero;Universidad;0;224;0;0;23;jun;342;2;107;2;positivo;0
36;soltero;Universidad;0;538;0;0;23;jun;339;1;183;5;positivo;0
32;casado;Universidad;0;903;1;0;23;jun;181;1;320;1;NA;1
34;soltero;NA;0;5969;0;0;23;jun;442;2;292;10;fallido;1
25;soltero;secundaria;0;1957;0;0;24;jun;1207;4;385;1;fallido;0
43;casado;secundaria;0;774;0;0;24;jun;482;1;91;2;positivo;0
35;casado;Universidad;0;1870;1;0;24;jun;134;1;386;1;fallido;1
30;soltero;secundaria;0;254;1;1;24;jun;167;3;416;2;NA;1
27;soltero;Universidad;0;6791;0;0;24;jun;136;5;94;30;fallido;1
31;casado;Universidad;0;3338;1;0;24;jun;122;2;185;2;positivo;1
40;casado;secundaria;0;697;0;0;24;jun;220;2;219;2;NA;1
53;casado;NA;0;960;0;1;24;jun;180;1;687;2;NA;1
49;casado;Universidad;0;1167;1;1;25;jun;213;6;150;8;fallido;0
42;divorciado;Universidad;0;2611;1;0;25;jun;300;1;389;3;fallido;0
27;soltero;secundaria;0;3145;0;0;25;jun;374;1;179;2;positivo;0
57;casado;secundaria;0;1350;0;0;25;jun;131;1;388;1;fallido;1
30;soltero;secundaria;0;938;0;0;25;jun;171;1;141;3;NA;1
45;casado;Universidad;0;1818;1;1;25;jun;427;1;142;5;positivo;1
37;casado;Universidad;0;122;0;0;25;jun;266;2;318;3;NA;0
72;casado;primaria;0;0;0;0;28;jun;348;6;94;6;fallido;1
47;soltero;Universidad;0;334;1;0;28;jun;614;3;94;9;positivo;0
38;soltero;Universidad;0;623;0;0;28;jun;297;4;144;4;NA;0
48;soltero;Universidad;0;86;0;0;28;jun;281;3;186;6;NA;0
36;casado;Universidad;0;1790;1;0;28;jun;132;3;392;2;NA;1
55;divorciado;primaria;0;976;0;0;28;jun;345;1;94;3;NA;0
39;soltero;Universidad;0;393;0;0;28;jun;325;1;94;1;positivo;0
26;soltero;Universidad;0;222;0;0;28;jun;247;1;63;2;positivo;0
37;soltero;secundaria;0;23;1;0;28;jun;197;1;182;1;fallido;1
45;casado;NA;0;2724;0;0;28;jun;359;2;182;1;positivo;0
67;casado;primaria;0;2391;0;0;28;jun;737;6;186;10;NA;0
60;casado;secundaria;0;11;0;0;29;jun;265;1;586;2;fallido;0
60;casado;secundaria;0;2060;0;0;29;jun;135;4;95;4;fallido;1
58;casado;primaria;0;3109;0;0;29;jun;295;1;287;4;positivo;0
41;casado;secundaria;0;3126;1;0;29;jun;222;1;91;7;fallido;0
47;casado;secundaria;0;0;0;1;29;jun;238;1;139;4;fallido;1
23;soltero;secundaria;0;488;0;0;29;jun;205;1;91;3;positivo;0
30;soltero;secundaria;0;314;0;0;29;jun;189;1;204;6;positivo;1
39;casado;Universidad;0;2939;0;0;29;jun;385;1;165;2;positivo;1
35;casado;secundaria;0;978;0;0;29;jun;660;2;182;6;positivo;0
33;soltero;Universidad;0;718;1;0;29;jun;271;1;84;3;positivo;0
29;soltero;secundaria;0;808;0;0;29;jun;189;1;362;1;NA;1
50;casado;Universidad;0;5114;0;0;29;jun;286;2;153;2;NA;1
44;soltero;secundaria;0;276;1;0;29;jun;13;1;411;6;fallido;1
31;soltero;Universidad;0;1539;1;0;30;jun;107;2;756;2;NA;1
32;soltero;Universidad;0;64;0;0;30;jun;598;4;105;5;fallido;0
48;soltero;secundaria;0;1544;1;0;30;jun;263;1;450;2;fallido;0
19;soltero;secundaria;0;424;0;0;30;jun;121;3;195;2;NA;1
41;soltero;secundaria;0;985;1;0;30;jun;274;2;391;11;positivo;0
43;soltero;Universidad;0;0;0;0;30;jun;275;2;296;1;fallido;0
39;casado;secundaria;0;4861;1;0;30;jun;119;1;183;2;NA;1
21;soltero;secundaria;0;2488;0;0;30;jun;258;6;169;3;positivo;0
74;divorciado;primaria;0;29080;0;0;30;jun;301;5;93;4;NA;0
72;soltero;Universidad;0;1285;0;0;1;jul;494;4;150;9;fallido;1
39;casado;primaria;0;1;1;0;1;jul;165;1;745;2;fallido;1
29;soltero;secundaria;0;0;0;0;1;jul;12;1;514;3;fallido;1
42;casado;secundaria;0;2152;0;0;1;jul;113;2;93;4;fallido;1
32;soltero;Universidad;0;12569;0;0;1;jul;561;2;295;2;positivo;0
63;casado;secundaria;0;2896;0;0;1;jul;304;1;119;2;positivo;0
19;soltero;secundaria;0;526;0;0;1;jul;174;1;199;3;fallido;1
29;soltero;Universidad;0;805;0;0;1;jul;302;2;128;8;positivo;1
53;divorciado;secundaria;0;36;1;1;2;jul;25;1;417;1;positivo;0
34;soltero;Universidad;0;0;1;0;2;jul;48;1;422;1;positivo;1
35;casado;secundaria;0;262;0;0;2;jul;96;2;109;4;positivo;1
67;casado;Universidad;0;1948;0;0;2;jul;844;2;155;5;positivo;1
43;divorciado;NA;0;4389;0;0;2;jul;632;2;85;1;positivo;0
45;casado;secundaria;0;2897;0;0;2;jul;301;2;88;5;fallido;1
39;divorciado;Universidad;0;224;0;0;2;jul;194;2;88;1;positivo;0
32;soltero;secundaria;0;61;0;1;5;jul;178;3;515;7;fallido;1
30;soltero;Universidad;0;0;1;0;5;jul;140;1;424;8;positivo;0
32;soltero;Universidad;0;623;0;0;6;jul;335;3;194;2;fallido;0
29;soltero;NA;0;560;0;0;6;jul;212;1;92;2;positivo;1
50;casado;Universidad;0;0;0;1;6;jul;257;1;85;7;fallido;1
60;casado;secundaria;0;259;0;0;6;jul;396;1;386;2;positivo;0
37;casado;secundaria;0;432;1;0;6;jul;386;3;776;55;fallido;0
43;casado;secundaria;0;69;1;1;7;jul;156;1;260;2;fallido;1
48;soltero;Universidad;0;159;0;0;7;jul;229;1;251;6;positivo;0
52;casado;secundaria;0;657;0;0;7;jul;398;2;460;2;fallido;0
29;soltero;Universidad;0;1808;0;0;7;jul;273;2;433;1;positivo;0
42;casado;Universidad;0;298;0;0;8;jul;214;4;115;6;fallido;1
47;soltero;Universidad;0;6651;0;0;8;jul;229;1;412;2;fallido;0
70;casado;primaria;0;2795;0;0;8;jul;480;1;181;2;positivo;0
28;soltero;Universidad;1;1414;1;0;8;jul;294;1;521;1;fallido;0
70;divorciado;secundaria;0;4572;0;0;8;jul;173;11;162;5;fallido;1
31;casado;Universidad;0;2666;0;0;8;jul;411;2;148;9;NA;0
80;casado;secundaria;0;668;0;0;8;jul;250;1;371;1;positivo;0
29;soltero;Universidad;0;502;0;0;8;jul;968;1;87;5;fallido;0
29;soltero;secundaria;0;1992;0;0;8;jul;202;1;87;2;fallido;1
79;divorciado;NA;0;2628;0;0;8;jul;220;7;450;2;fallido;1
59;casado;secundaria;0;111;0;0;8;jul;312;2;381;3;fallido;1
35;soltero;NA;0;484;0;0;8;jul;344;1;87;3;fallido;0
38;casado;secundaria;0;1767;1;0;9;jul;483;4;239;7;positivo;0
36;soltero;secundaria;0;966;0;0;9;jul;119;9;367;4;NA;1
43;casado;Universidad;0;2501;0;0;9;jul;582;2;161;4;fallido;1
29;soltero;secundaria;0;966;0;0;9;jul;1185;1;396;2;NA;1
26;soltero;secundaria;0;1164;0;0;9;jul;116;1;301;1;NA;1
50;casado;NA;0;558;0;0;9;jul;464;1;683;6;fallido;0
29;casado;NA;0;2229;0;0;9;jul;25;1;252;1;NA;1
74;casado;primaria;0;5539;0;0;12;jul;390;2;159;3;fallido;1
27;soltero;Universidad;0;77;0;0;12;jul;305;4;77;1;positivo;1
35;casado;Universidad;0;2427;0;0;12;jul;210;3;158;7;NA;0
50;divorciado;Universidad;0;315;0;0;12;jul;101;2;185;2;fallido;1
27;soltero;secundaria;0;843;0;0;12;jul;123;2;185;1;positivo;1
43;soltero;secundaria;0;386;0;0;12;jul;220;3;529;1;fallido;0
20;soltero;primaria;0;134;0;0;12;jul;273;1;277;3;NA;1
29;soltero;secundaria;0;102;0;0;12;jul;154;1;182;5;fallido;1
57;casado;secundaria;0;1044;0;0;12;jul;567;1;182;3;positivo;0
36;casado;Universidad;0;93;0;0;12;jul;262;2;182;7;fallido;0
31;soltero;Universidad;0;2907;1;0;12;jul;248;1;194;3;fallido;0
55;casado;secundaria;0;1157;0;0;12;jul;289;1;412;2;fallido;1
72;casado;primaria;0;2321;0;0;12;jul;200;6;122;6;NA;1
47;soltero;secundaria;0;3696;0;0;12;jul;250;2;181;4;positivo;0
80;casado;primaria;0;1468;0;0;13;jul;256;2;181;3;positivo;1
30;soltero;secundaria;0;459;0;0;13;jul;98;2;210;22;positivo;1
25;soltero;secundaria;0;1857;1;0;13;jul;195;2;91;10;positivo;0
33;soltero;Universidad;0;1962;0;0;13;jul;363;1;181;1;fallido;0
29;soltero;Universidad;0;1579;0;0;13;jul;178;1;181;4;positivo;0
79;divorciado;primaria;0;2787;0;0;13;jul;617;1;377;1;positivo;0
24;soltero;secundaria;0;1123;0;0;13;jul;475;1;412;1;NA;0
63;casado;Universidad;0;4692;1;0;13;jul;88;1;181;2;fallido;1
36;soltero;NA;0;62;0;0;13;jul;311;1;91;2;positivo;0
38;divorciado;Universidad;0;6447;0;0;13;jul;316;3;182;1;fallido;1
31;casado;Universidad;0;330;0;0;13;jul;309;1;181;3;positivo;0
22;soltero;secundaria;0;71;0;0;13;jul;337;1;181;2;positivo;0
36;casado;NA;0;618;0;0;13;jul;360;1;335;2;positivo;0
40;casado;Universidad;0;4539;0;0;13;jul;256;3;439;1;fallido;0
31;casado;Universidad;0;2166;0;0;13;jul;577;6;182;2;positivo;0
26;soltero;secundaria;0;2007;0;0;13;jul;272;3;182;2;positivo;0
51;casado;Universidad;0;3463;0;1;13;jul;371;2;166;3;NA;0
70;divorciado;primaria;0;482;0;0;14;jul;413;1;181;3;positivo;0
24;soltero;primaria;0;1235;0;0;14;jul;334;4;93;6;NA;0
53;casado;primaria;0;6181;0;0;14;jul;817;2;209;3;NA;0
86;casado;primaria;0;1255;0;0;14;jul;247;1;180;3;positivo;0
30;soltero;secundaria;0;180;0;0;14;jul;203;1;183;2;fallido;1
35;casado;secundaria;0;724;1;0;14;jul;287;2;415;1;fallido;0
28;soltero;secundaria;0;205;0;0;14;jul;87;3;184;2;NA;0
66;casado;secundaria;0;154;0;0;15;jul;268;5;181;2;fallido;0
36;soltero;Universidad;0;1830;0;0;15;jul;185;5;181;6;fallido;1
30;soltero;Universidad;0;232;0;0;15;jul;219;1;91;1;positivo;0
60;divorciado;Universidad;0;979;1;0;15;jul;346;1;181;4;positivo;0
46;casado;secundaria;0;5021;0;0;15;jul;957;1;182;1;positivo;0
47;casado;secundaria;0;3676;0;0;15;jul;415;2;342;1;NA;0
31;soltero;secundaria;0;2544;0;0;15;jul;252;1;184;3;positivo;0
66;casado;primaria;0;2173;0;0;15;jul;178;1;181;5;fallido;1
64;casado;primaria;0;768;0;0;15;jul;250;2;182;1;positivo;1
63;casado;secundaria;0;180;0;0;15;jul;390;2;182;5;positivo;0
42;casado;secundaria;0;1289;0;0;15;jul;250;4;415;2;fallido;0
57;casado;primaria;0;3498;0;0;15;jul;210;2;456;2;positivo;1
29;soltero;secundaria;0;658;0;0;15;jul;198;2;244;4;NA;0
61;casado;secundaria;0;938;0;0;15;jul;392;2;183;3;positivo;0
60;soltero;secundaria;0;739;0;0;15;jul;261;1;182;1;positivo;1
35;casado;secundaria;0;2918;0;1;16;jul;815;2;407;3;positivo;0
38;soltero;secundaria;0;4803;0;0;16;jul;129;2;182;2;positivo;1
58;casado;Universidad;0;1318;0;0;16;jul;184;1;179;5;fallido;1
43;casado;Universidad;0;0;0;0;16;jul;745;1;281;1;fallido;0
64;casado;secundaria;0;588;0;0;16;jul;574;1;179;3;positivo;0
22;soltero;primaria;0;423;0;0;16;jul;316;1;179;10;positivo;0
52;casado;Universidad;0;2506;0;0;16;jul;377;1;228;3;fallido;1
37;casado;Universidad;0;0;0;0;16;jul;268;2;182;3;positivo;0
48;casado;secundaria;0;817;0;0;16;jul;806;3;183;5;positivo;0
36;divorciado;Universidad;0;649;0;0;16;jul;237;2;91;1;fallido;1
42;divorciado;Universidad;0;5037;0;0;16;jul;100;6;84;14;positivo;1
33;casado;secundaria;0;183;0;0;16;jul;457;2;182;3;NA;0
51;casado;secundaria;0;423;1;1;16;jul;84;5;183;2;fallido;1
30;casado;secundaria;0;123;0;1;17;jul;66;1;85;5;NA;1
39;casado;secundaria;0;2467;0;0;19;jul;207;2;276;3;NA;0
34;casado;secundaria;0;806;0;0;19;jul;253;3;458;1;positivo;0
46;casado;secundaria;0;9299;0;0;19;jul;1148;1;276;2;NA;0
58;divorciado;primaria;0;1299;0;0;19;jul;128;2;234;2;fallido;1
60;casado;NA;0;478;0;0;19;jul;173;2;311;8;fallido;0
36;divorciado;Universidad;0;1057;0;0;19;jul;230;2;164;2;fallido;0
44;soltero;Universidad;0;1090;0;0;19;jul;204;4;532;2;NA;0
73;casado;primaria;0;1388;0;0;20;jul;146;3;190;3;positivo;1
46;casado;secundaria;0;6879;0;0;20;jul;296;1;281;2;fallido;1
57;casado;secundaria;0;3738;1;0;20;jul;178;2;92;8;fallido;0
35;casado;Universidad;0;2374;1;1;20;jul;174;2;215;6;NA;1
29;soltero;secundaria;0;854;0;0;20;jul;175;5;95;1;NA;1
29;soltero;secundaria;0;1277;0;0;20;jul;165;2;481;1;positivo;0
41;casado;primaria;0;178;1;0;20;jul;5;1;791;1;fallido;1
29;soltero;Universidad;0;2344;1;0;20;jul;288;1;133;2;fallido;1
27;soltero;secundaria;0;125;0;0;21;jul;104;1;288;8;fallido;1
35;soltero;secundaria;0;321;0;0;21;jul;143;1;412;3;NA;0
24;soltero;secundaria;0;1234;0;0;21;jul;314;1;156;2;positivo;0
34;divorciado;Universidad;0;70;1;0;22;jul;5;1;701;6;NA;1
24;soltero;secundaria;0;1295;0;0;22;jul;355;2;92;1;positivo;0
34;soltero;Universidad;0;1974;0;0;22;jul;355;1;342;3;positivo;0
60;casado;primaria;0;0;0;0;22;jul;1193;1;412;1;NA;0
27;casado;Universidad;0;2855;0;0;22;jul;138;2;178;4;positivo;0
39;casado;primaria;0;558;1;0;22;jul;23;1;531;3;fallido;1
41;divorciado;secundaria;0;663;1;0;22;jul;24;1;792;3;NA;1
34;soltero;secundaria;0;1279;1;0;22;jul;174;2;160;8;NA;0
93;casado;NA;0;775;0;0;22;jul;860;2;177;7;positivo;0
34;soltero;secundaria;0;1313;0;0;22;jul;427;2;94;4;fallido;1
42;soltero;secundaria;0;631;0;0;22;jul;171;2;413;3;fallido;1
36;casado;Universidad;0;203;0;0;23;jul;608;3;179;2;positivo;0
35;casado;Universidad;0;4124;1;0;23;jul;350;2;445;7;NA;0
49;casado;secundaria;0;197;1;0;23;jul;125;1;101;3;positivo;1
33;soltero;Universidad;0;307;0;0;23;jul;113;6;179;4;fallido;1
