ID;Genero;Casado;Edad;Graduado;Profesion;Experiencia laboral;Gastoscore;Family_Size;anno_nacimiento;Generación ;Ingresos anuales brutos;Provincia;Digital_encuenta_index
CLI10194;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;16292;Almería;2.409
CLI10195;F;;54;Si;Artista;+20años;Bajo;4;1970;Generación X;120744;Tarragona;1.228
CLI10196;M;No;21;No;Funcionario;<10años;Bajo;3;2003;Millennial;17704;Segovia;1.685
CLI10197;F;No;30;No;Funcionario;<10años;Bajo;4;1994;Millennial;29400;Madrid;1.215
CLI10198;M;Si;35;Si;Servicios;10-20años;Bajo;2;1989;Millennial;26083;Teruel;1.284
CLI10199;F;Si;74;Si;Artista;+20años;Medio;3;1950;Baby Boomer;99085;Soria;1.424
CLI10200;M;No;30;No;Otros;<10años;Bajo;3;1994;Millennial;18319;Ciudad Real;1.583
CLI10201;M;Si;79;Si;Ejecutivo;+20años;Bajo;1;1945;Baby Boomer;36960;Palencia;0.64175
CLI10202;F;No;35;No;Médico;10-20años;Bajo;5;1989;Millennial;26125;Baleares;1.905
CLI10203;F;No;31;No;Servicios;<10años;Bajo;2;1993;Millennial;30396;Melilla;1.491
CLI10204;M;Si;32;Si;Funcionario;10-20años;Bajo;1;1992;Millennial;25460;Salamanca;0.847
CLI10205;F;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;23780;Orense;10.635
CLI10206;F;Si;57;Si;Artista;+20años;Medio;5;1967;Generación X;93294;Guipúzcoa;1.267
CLI10207;F;Si;52;Si;Médico;+20años;Medio;2;1972;Generación X;64107;Ciudad Real;1.248
CLI10208;M;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;23259;Valladolid;1.581
CLI10209;F;No;20;No;Funcionario;<10años;Bajo;1;2004;Millennial;12477;Cáceres;1.857
CLI10210;F;Si;87;No;Servicios;+20años;Alto;2;1937;Baby Boomer;115179;Guipúzcoa;1.052
CLI10211;F;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;17979;Las Palmas;2.064
CLI10212;F;Si;53;Si;Artista;+20años;Bajo;3;1971;Generación X;62939;Vizcaya;1.717
CLI10213;M;Si;57;Si;Artista;+20años;Medio;3;1967;Generación X;116507;Ávila;1.541
CLI10214;M;No;25;No;Funcionario;<10años;Bajo;4;1999;Millennial;20114;Ciudad Real;2.271
CLI10215;F;Si;64;Si;Artista;+20años;Bajo;1;1960;Baby Boomer;107111;Granada;1.561
CLI10216;F;Si;76;Si;Ingeniero/Técnicos;+20años;Bajo;1;1948;Baby Boomer;52694;Álava;1.228
CLI10217;M;Si;41;Si;Otros;10-20años;Bajo;1;1983;Millennial;92439;Gerona;1.767
CLI10218;F;No;33;No;Funcionario;10-20años;Bajo;3;1991;Millennial;22939;Barcelona;1.33
CLI10219;F;;28;No;Funcionario;<10años;Bajo;4;1996;Millennial;21776;Lérida;2.237
CLI10220;F;No;43;Si;Ingeniero/Técnicos;+20años;Bajo;2;1981;Millennial;39385;Álava;1.146
CLI10221;M;Si;47;Si;Otros;+20años;Bajo;2;1977;Generación X;96043;Huelva;876
CLI10222;F;No;35;No;Ingeniero/Técnicos;10-20años;Bajo;1;1989;Millennial;26701;Jaén;1.33
CLI10223;M;No;25;No;Funcionario;<10años;Bajo;5;1999;Millennial;23873;Madrid;13.395
CLI10224;F;No;33;No;Funcionario;10-20años;Bajo;3;1991;Millennial;23171;Murcia;1.928
CLI10225;F;Si;45;No;Ingeniero/Técnicos;+20años;Bajo;2;1979;Generación X;74707;Huesca;1.698
CLI10226;M;Si;54;Si;Artista;+20años;Medio;2;1970;Generación X;90484;Gerona;1.502
CLI10227;M;Si;73;No;Ejecutivo;+20años;Bajo;3;1951;Baby Boomer;98252;Albacete;1.052
CLI10228;F;Si;74;Si;Médico;+20años;Bajo;2;1950;Baby Boomer;76622;Badajoz;1.482
CLI10229;M;No;33;Si;Funcionario;10-20años;Bajo;2;1991;Millennial;28639;Murcia;1.238
CLI10230;F;No;43;Si;Médico;+20años;Bajo;1;1981;Millennial;32086;Ávila;1.146
CLI10231;F;;57;Si;Artista;+20años;Bajo;4;1967;Generación X;116732;Ciudad Real;1.541
CLI10232;F;Si;63;Si;Artista;+20años;Medio;5;1961;Baby Boomer;72707;Segovia;915
CLI10233;M;Si;69;Si;Ejecutivo;+20años;Alto;1;1955;Baby Boomer;83674;Málaga;1.482
CLI10234;F;Si;57;No;Construcción;+20años;Alto;3;1967;Generación X;123831;Córdoba;1.756
CLI10235;M;Si;67;Si;Servicios;+20años;Medio;2;1957;Baby Boomer;53934;Granada;1.561
CLI10236;M;Si;39;Si;Otros;10-20años;Bajo;2;1985;Millennial;28343;Burgos;1.721
CLI10237;M;Si;57;Si;Artista;+20años;Medio;2;1967;Generación X;51843;Albacete;896
CLI10238;F;Si;50;Si;Ingeniero/Técnicos;+20años;Alto;2;1974;Generación X;42563;Guipúzcoa;1.091
CLI10239;M;Si;41;Si;Otros;10-20años;Medio;2;1983;Millennial;125202;Orense;1.928
CLI10240;F;Si;50;Si;Ingeniero/Técnicos;+20años;Medio;2;1974;Generación X;62926;Baleares;1.482
CLI10241;F;Si;61;Si;Ingeniero/Técnicos;+20años;Medio;1;1963;Baby Boomer;74579;Albacete;1.287
CLI10242;F;Si;54;Si;Ingeniero/Técnicos;+20años;Medio;1;1970;Generación X;46543;León;0.6222
CLI10243;F;Si;46;No;Otros;+20años;Bajo;6;1978;Generación X;128961;Jaén;11.305
CLI10244;F;Si;43;Si;Médico;+20años;Alto;2;1981;Millennial;101069;Álava;1.031
CLI10245;M;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;20051;Las Palmas;1.823
CLI10246;M;Si;47;No;Artista;+20años;Medio;3;1977;Generación X;43327;Ciudad Real;857
CLI10247;M;Si;55;No;Ejecutivo;+20años;Medio;4;1969;Generación X;54201;Valladolid;0.68085
CLI10248;M;Si;41;Si;Artista;10-20años;Medio;4;1983;Millennial;126428;Barcelona;1.859
CLI10249;F;No;41;Si;Ingeniero/Técnicos;10-20años;Bajo;1;1983;Millennial;21726;Guadalajara;0.939
CLI10250;M;Si;69;Si;Otros;+20años;Bajo;3;1955;Baby Boomer;80549;Castellón;1.013
CLI10251;M;Si;91;Si;Servicios;+20años;Bajo;2;1933;Baby Boomer;71830;Guipúzcoa;1.756
CLI10252;M;Si;61;Si;Artista;+20años;Medio;3;1963;Generación Silenciosa;60525;Teruel;0.60265
CLI10253;M;Si;78;Si;Artista;+20años;Bajo;3;1946;Baby Boomer;34419;Lérida;1.326
CLI10254;M;Si;96;No;Servicios;+20años;Bajo;1;1928;Baby Boomer;75101;Santa Cruz de Tenerife;876
CLI10255;F;Si;54;Si;Otros;+20años;Medio;5;1970;Generación X;37061;Murcia;1.326
CLI10256;M;Si;30;No;Médico;<10años;Bajo;4;1994;Millennial;26092;Cáceres;1.399
CLI10257;F;Si;28;No;Negocios/empresa;<10años;Bajo;4;1996;Millennial;27427;Tarragona;1.305
CLI10258;M;Si;46;No;Funcionario;+20años;Bajo;2;1978;Generación X;36609;Cuenca;0.68085
CLI10259;F;Si;73;Si;Artista;+20años;Bajo;2;1951;Baby Boomer;86060;Ávila;1.639
CLI10260;F;No;35;Si;Funcionario;10-20años;Bajo;1;1989;Millennial;22751;Madrid;1.767
CLI10261;F;Si;35;Si;Médico;10-20años;Bajo;2;1989;Millennial;19804;Ciudad Real;0.939
CLI10262;F;Si;41;No;Médico;10-20años;Bajo;1;1983;Millennial;84270;Valladolid;1.261
CLI10263;F;Si;68;;Servicios;+20años;Bajo;5;1956;Baby Boomer;116584;Sevilla;1.697
CLI10264;F;No;36;Si;Funcionario;10-20años;Bajo;4;1988;Millennial;26602;Jaén;1.123
CLI10265;F;Si;50;Si;Construcción;+20años;Medio;2;1974;Generación X;95678;Las Palmas;994
CLI10266;F;;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;19371;Cáceres;1.098
CLI10267;F;Si;41;Si;Artista;10-20años;Medio;3;1983;Millennial;57412;Alicante;1.767
CLI10268;M;No;33;Si;Médico;10-20años;Bajo;4;1991;Millennial;22470;Huelva;0.893
CLI10269;M;No;34;Si;Otros;10-20años;Bajo;3;1990;Millennial;18349;Guipúzcoa;1.514
CLI10270;F;Si;53;Si;Artista;+20años;Medio;4;1971;Generación X;100069;Guadalajara;1.717
CLI10271;M;No;34;Si;Funcionario;10-20años;Bajo;1;1990;Millennial;21343;Cáceres;0.962
CLI10272;F;Si;40;Si;Médico;10-20años;Bajo;2;1984;Millennial;43942;Ávila;0.916
CLI10273;M;Si;67;Si;Otros;+20años;Medio;6;1957;Baby Boomer;49766;Vizcaya;1.170
CLI10274;F;Si;91;No;Servicios;+20años;Alto;2;1933;Baby Boomer;107868;Jaén;1.658
CLI10275;M;Si;85;No;Servicios;+20años;Alto;2;1939;Generación Silenciosa;121885;Granada;0.5831
CLI10276;F;Si;51;Si;Artista;+20años;Alto;3;1973;Generación X;124604;Granada;0.7395
CLI10277;M;Si;53;Si;Ingeniero/Técnicos;+20años;Medio;3;1971;Generación X;128816;Teruel;0.75905
CLI10278;M;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;13750;Lugo;2.789
CLI10279;M;No;23;No;Funcionario;<10años;Bajo;3;2001;Millennial;19722;Melilla;1.443
CLI10280;F;No;44;No;Ingeniero/Técnicos;+20años;Bajo;1;1980;Generación X;66433;Huelva;0.962
CLI10281;M;No;30;No;Funcionario;<10años;Bajo;5;1994;Millennial;25993;Navarra;1.192
CLI10282;F;Si;54;No;Negocios/empresa;+20años;Bajo;1;1970;Generación X;43747;Lérida;0.60265
CLI10283;M;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;17206;Soria;14.775
CLI10284;F;No;58;Si;Otros;+20años;Bajo;1;1966;Generación X;126353;Ceuta;1.756
CLI10285;M;No;32;Si;Artista;10-20años;Bajo;1;1992;Millennial;26992;Soria;1.56
CLI10286;M;No;25;No;Funcionario;<10años;Bajo;4;1999;Millennial;31644;Cádiz;1.926
CLI10287;M;Si;92;Si;Servicios;+20años;Alto;2;1932;Baby Boomer;40637;Toledo;0.8177
CLI10288;M;No;42;Si;Otros;+20años;Bajo;4;1982;Millennial;43909;Guadalajara;1.353
CLI10289;M;No;29;Si;Médico;<10años;Bajo;2;1995;Millennial;20874;Pontevedra;2.202
CLI10290;F;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;16606;La Rioja;1.857
CLI10291;F;;24;No;Funcionario;<10años;Bajo;4;2000;Millennial;15330;Barcelona;1.581
CLI10292;M;Si;22;No;Otros;<10años;Bajo;2;2002;Millennial;15837;Las Palmas;2.064
CLI10293;M;Si;40;Si;Funcionario;10-20años;Bajo;3;1984;Millennial;88397;Lérida;1.905
CLI10294;M;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;14480;Castellón;2.858
CLI10295;F;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;12584;Ávila;2.651
CLI10296;F;No;20;No;Negocios/empresa;<10años;Bajo;4;2004;Millennial;13765;Ávila;2.444
CLI10297;M;Si;35;No;Artista;10-20años;Medio;2;1989;Millennial;26497;Vizcaya;2.02
CLI10298;F;No;20;No;Funcionario;<10años;Bajo;4;2004;Millennial;18468;Ceuta;1.098
CLI10299;M;No;20;No;Funcionario;<10años;Bajo;2;2004;Millennial;21028;Sevilla;1.65
CLI10300;F;No;23;No;Funcionario;<10años;Bajo;4;2001;Millennial;20978;Valladolid;2.651
CLI10301;F;Si;83;Si;Artista;+20años;Alto;2;1941;Baby Boomer;90893;Valencia;0.71995
CLI10302;M;Si;41;Si;Ingeniero/Técnicos;10-20años;Medio;2;1983;Millennial;126893;La Rioja;1.905
CLI10303;F;Si;39;Si;Ingeniero/Técnicos;10-20años;Bajo;3;1985;Millennial;23456;Santa Cruz de Tenerife;1.008
CLI10304;M;No;22;No;Funcionario;<10años;Bajo;3;2002;Millennial;16098;La Coruña;2.892
CLI10305;M;Si;64;;Otros;+20años;Medio;4;1960;Baby Boomer;81431;Palencia;0.68085
CLI10306;M;No;36;No;Funcionario;10-20años;Bajo;4;1988;Millennial;24750;Murcia;1.054
CLI10307;M;Si;64;Si;Artista;+20años;Bajo;3;1960;Baby Boomer;109775;Melilla;0.79815
CLI10308;M;No;22;No;Funcionario;<10años;Bajo;5;2002;Millennial;16362;Gerona;1.029
CLI10309;M;Si;55;Si;Artista;+20años;Medio;2;1969;Generación X;39417;Albacete;0.5831
CLI10310;F;No;56;Si;Construcción;+20años;Bajo;1;1968;Generación X;88356;Barcelona;1.346
CLI10311;F;No;30;No;Funcionario;<10años;Bajo;3;1994;Millennial;23523;Alicante;1.744
CLI10312;F;Si;64;Si;Médico;+20años;Medio;2;1960;Baby Boomer;43710;Valladolid;1.561
CLI10313;M;Si;68;No;Ejecutivo;+20años;Bajo;2;1956;Baby Boomer;73987;Almería;896
CLI10314;M;Si;87;Si;Negocios/empresa;+20años;Alto;2;1937;Baby Boomer;23986;Soria;1.424
CLI10315;F;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;16653;Murcia;2.996
CLI10316;F;No;36;No;Ingeniero/Técnicos;10-20años;Bajo;1;1988;Millennial;28277;Cuenca;1.514
CLI10317;M;Si;40;Si;Artista;10-20años;Medio;2;1984;Millennial;37963;La Coruña;0.939
CLI10318;F;Si;32;Si;Funcionario;10-20años;Bajo;2;1992;Millennial;26252;Las Palmas;0.962
CLI10319;F;;31;No;Funcionario;<10años;Bajo;3;1993;Millennial;25176;Vizcaya;1.629
CLI10320;F;No;24;No;Funcionario;<10años;Bajo;4;2000;Millennial;21885;Pontevedra;1.512
CLI10321;M;No;23;No;Funcionario;<10años;Bajo;3;2001;Millennial;12329;Córdoba;1.892
CLI10322;M;No;24;No;Funcionario;<10años;Bajo;3;2000;Millennial;19407;Tarragona;1.305
CLI10323;M;No;31;Si;Artista;<10años;Bajo;3;1993;Millennial;28539;Melilla;1.836
CLI10324;F;Si;53;Si;Artista;+20años;Medio;4;1971;Generación X;93158;Madrid;0.75905
CLI10325;M;Si;53;Si;Médico;+20años;Medio;2;1971;Generación X;27604;Murcia;1.033
CLI10326;M;Si;73;No;Servicios;+20años;Bajo;3;1951;Baby Boomer;128917;Zaragoza;1.013
CLI10327;F;Si;52;Si;Construcción;+20años;Bajo;4;1972;Generación X;44500;Melilla;1.756
CLI10328;F;Si;75;Si;Artista;+20años;Alto;4;1949;Baby Boomer;59252;Santa Cruz de Tenerife;1.482
CLI10329;M;Si;80;;Ejecutivo;+20años;Alto;2;1944;Baby Boomer;85936;Santa Cruz de Tenerife;0.56355
CLI10330;F;Si;65;No;Servicios;+20años;Bajo;1;1959;Generación Silenciosa;117666;La Rioja;1.385
CLI10331;M;Si;42;Si;Médico;+20años;Medio;2;1982;Millennial;43645;Baleares;0.686
CLI10332;F;Si;84;No;Servicios;+20años;Alto;2;1940;Baby Boomer;21617;Cádiz;1.170
CLI10333;F;Si;44;Si;Ingeniero/Técnicos;+20años;Bajo;2;1980;Generación X;69106;Lérida;1.813
CLI10334;F;Si;54;Si;Ingeniero/Técnicos;+20años;Alto;2;1970;Generación X;103305;Segovia;1.580
CLI10335;F;No;36;No;Construcción;10-20años;Bajo;1;1988;Millennial;24610;Zaragoza;1.192
CLI10336;M;No;20;No;Funcionario;<10años;Bajo;1;2004;Millennial;23484;Santa Cruz de Tenerife;2.444
CLI10337;F;Si;76;Si;Servicios;+20años;Alto;2;1948;Baby Boomer;101575;Málaga;1.170
CLI10338;M;No;24;;Funcionario;<10años;Bajo;5;2000;Millennial;21851;Murcia;1.685
CLI10339;F;No;20;;Funcionario;<10años;Bajo;3;2004;Millennial;22496;Tarragona;1.167
CLI10340;F;No;22;;Funcionario;<10años;Bajo;4;2002;Millennial;17809;Granada;1.236
CLI10341;M;Si;40;Si;Funcionario;10-20años;Bajo;1;1984;Millennial;87912;Granada;1.353
CLI10342;F;Si;74;Si;Artista;+20años;Medio;2;1950;Baby Boomer;76354;Vizcaya;1.697
CLI10343;F;Si;41;Si;Artista;10-20años;Medio;3;1983;Millennial;115319;Zamora;1.836
CLI10344;F;No;29;No;Funcionario;<10años;Bajo;1;1995;Millennial;19983;Sevilla;2.961
CLI10345;M;Si;56;Si;Médico;+20años;Medio;4;1968;Generación X;118388;La Rioja;1.463
CLI10346;F;Si;74;Si;Servicios;+20años;Bajo;2;1950;Baby Boomer;28328;Álava;0.6222
CLI10347;F;No;32;Si;Otros;10-20años;Bajo;4;1992;Millennial;26294;Granada;0.939
CLI10348;F;Si;84;Si;Servicios;+20años;Bajo;2;1940;Baby Boomer;124023;Segovia;1.404
CLI10349;M;Si;95;Si;Servicios;+20años;Bajo;1;1929;Generación Silenciosa;61575;Burgos;857
CLI10350;F;Si;56;Si;Construcción;+20años;Medio;2;1968;Generación X;39653;Guipúzcoa;994
CLI10351;M;Si;39;Si;Otros;10-20años;Bajo;2;1985;Millennial;24059;Salamanca;1.813
CLI10352;M;No;33;No;Médico;10-20años;Bajo;2;1991;Millennial;24594;Cáceres;1.468
CLI10353;M;Si;52;Si;Médico;+20años;Medio;2;1972;Generación X;66135;Valladolid;1.189
CLI10354;M;Si;89;No;Servicios;+20años;Bajo;1;1935;Baby Boomer;33052;Málaga;1.306
CLI10355;F;Si;94;No;Servicios;+20años;Bajo;1;1930;Generación Silenciosa;61656;Santa Cruz de Tenerife;1.072
CLI10356;M;;66;Si;Otros;+20años;Medio;5;1958;Generación Silenciosa;70375;Badajoz;1.424
CLI10357;F;No;23;No;Funcionario;<10años;Bajo;3;2001;Millennial;20031;Lérida;2.961
CLI10358;F;;44;Si;Ingeniero/Técnicos;+20años;Bajo;1;1980;Generación X;48230;Burgos;1.974
CLI10359;F;;39;Si;Construcción;10-20años;Bajo;1;1985;Millennial;29671;Santa Cruz de Tenerife;1.192
CLI10360;F;;39;Si;Funcionario;10-20años;Bajo;1;1985;Millennial;26551;La Rioja;0.962
CLI10361;F;No;45;No;Ingeniero/Técnicos;+20años;Bajo;1;1979;Generación X;100639;Las Palmas;1.514
CLI10362;M;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;12730;Cádiz;2.064
CLI10363;M;No;24;No;Funcionario;<10años;Bajo;1;2000;Millennial;13388;Granada;13.395
CLI10364;M;Si;67;Si;Artista;+20años;Bajo;1;1957;Baby Boomer;63188;Guadalajara;1.424
CLI10365;M;No;25;No;Funcionario;<10años;Bajo;3;1999;Millennial;23420;Salamanca;14.085
CLI10366;M;No;34;No;Funcionario;10-20años;Bajo;5;1990;Millennial;29184;Madrid;1.146
CLI10367;M;Si;90;Si;Servicios;+20años;Alto;2;1934;Baby Boomer;49559;Guadalajara;1.697
CLI10368;M;Si;92;No;Ejecutivo;+20años;Alto;2;1932;Generación Silenciosa;91466;Huesca;1.111
CLI10369;M;Si;45;Si;Otros;+20años;Bajo;2;1979;Generación X;52405;Valladolid;0.87
CLI10370;F;Si;73;Si;Artista;+20años;Medio;2;1951;Baby Boomer;88719;Salamanca;1.287
CLI10371;M;Si;63;Si;Artista;+20años;Bajo;2;1961;Baby Boomer;92590;Cuenca;0.75905
CLI10372;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;12245;Badajoz;0.9945
CLI10373;F;No;35;No;Construcción;10-20años;Bajo;1;1989;Millennial;23227;Santa Cruz de Tenerife;1.468
CLI10374;F;No;32;No;Construcción;10-20años;Bajo;1;1992;Millennial;28539;Cáceres;1.008
CLI10375;M;Si;40;Si;Ejecutivo;10-20años;Alto;4;1984;Millennial;83643;Córdoba;1.468
CLI10376;M;Si;42;Si;Otros;+20años;Medio;3;1982;Millennial;127279;Santa Cruz de Tenerife;1.491
CLI10377;F;Si;47;No;Médico;+20años;Bajo;1;1977;Generación X;120074;Vizcaya;1.658
CLI10378;F;No;46;No;Negocios/empresa;+20años;Bajo;1;1978;Generación X;118709;Teruel;896
CLI10379;F;Si;53;No;Construcción;+20años;Bajo;1;1971;Generación X;24508;Ciudad Real;1.443
CLI10380;M;Si;68;Si;Artista;+20años;Bajo;1;1956;Baby Boomer;73780;Álava;0.8177
CLI10381;M;No;69;Si;Artista;+20años;Bajo;2;1955;Baby Boomer;106026;Badajoz;1.541
CLI10382;M;Si;66;Si;Otros;+20años;Bajo;2;1958;Baby Boomer;82848;Cuenca;1.561
CLI10383;M;Si;69;Si;Artista;+20años;Bajo;2;1955;Baby Boomer;59472;Jaén;0.56355
CLI10384;M;Si;68;Si;Otros;+20años;Bajo;1;1956;Baby Boomer;44871;Zamora;0.75905
CLI10385;M;Si;44;No;Ejecutivo;+20años;Bajo;1;1980;Generación X;38725;Las Palmas;0.801
CLI10386;M;Si;69;Si;Artista;+20años;Medio;1;1955;Baby Boomer;55055;Vizcaya;915
CLI10387;M;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;15699;Ceuta;1.754
CLI10388;F;No;23;No;Construcción;<10años;Bajo;1;2001;Millennial;19652;Melilla;1.926
CLI10389;M;No;23;No;Funcionario;<10años;Bajo;1;2001;Millennial;20214;Albacete;1.995
CLI10390;M;No;24;No;Ingeniero/Técnicos;<10años;Bajo;5;2000;Millennial;18397;Jaén;1.857
CLI10391;M;Si;66;No;Servicios;+20años;Alto;3;1958;Baby Boomer;40432;Pontevedra;1.287
CLI10392;M;Si;65;Si;Artista;+20años;Bajo;1;1959;Baby Boomer;59238;Cuenca;0.6613
CLI10393;M;Si;80;No;Servicios;+20años;Alto;2;1944;Baby Boomer;83409;Huesca;1.209
CLI10394;F;Si;57;Si;Artista;+20años;Alto;3;1967;Generación X;26840;Ciudad Real;915
CLI10395;F;Si;73;No;Médico;+20años;Medio;2;1951;Baby Boomer;75640;Pontevedra;1.209
CLI10396;M;Si;67;No;Otros;+20años;Bajo;4;1957;Baby Boomer;23819;Melilla;1.502
CLI10397;F;Si;67;Si;Artista;+20años;Bajo;1;1957;Baby Boomer;27640;Sevilla;1.326
CLI10398;F;Si;67;Si;Artista;+20años;Medio;2;1957;Baby Boomer;35893;Pontevedra;1.248
CLI10399;M;Si;65;Si;Otros;+20años;Medio;2;1959;Baby Boomer;43764;Gerona;1.619
CLI10400;M;Si;56;Si;Artista;+20años;Bajo;1;1968;Generación X;25595;Huesca;1.443
CLI10401;F;Si;40;Si;Construcción;10-20años;Bajo;2;1984;Millennial;90551;Cádiz;1.79
CLI10402;M;No;78;Si;Ejecutivo;+20años;Bajo;3;1946;Baby Boomer;58063;Navarra;1.463
CLI10403;M;Si;53;Si;Artista;+20años;Medio;2;1971;Generación X;117310;Guadalajara;1.737
CLI10404;M;Si;47;Si;Otros;+20años;Medio;2;1977;Generación X;88018;Albacete;0.7786
CLI10405;F;No;40;Si;Artista;10-20años;Bajo;1;1984;Millennial;124766;Zaragoza;1.767
CLI10406;F;Si;63;No;Artista;+20años;Medio;3;1961;Baby Boomer;23238;Barcelona;915
CLI10407;M;No;36;Si;Funcionario;10-20años;Bajo;3;1988;Millennial;27649;Salamanca;0.778
CLI10408;F;No;34;Si;Artista;10-20años;Bajo;6;1990;Millennial;25147;Albacete;1.744
CLI10409;M;Si;63;Si;Artista;+20años;Medio;3;1961;Baby Boomer;91504;Pontevedra;0.6613
CLI10410;F;No;36;No;Construcción;10-20años;Bajo;4;1988;Millennial;30143;Ávila;1.1
CLI10411;M;No;33;Si;Artista;10-20años;Bajo;5;1991;Millennial;30493;Burgos;1.192
CLI10412;M;Si;29;No;Médico;<10años;Medio;2;1995;Millennial;19044;Lugo;2.34
CLI10413;F;No;32;No;Ingeniero/Técnicos;10-20años;Bajo;3;1992;Millennial;21787;Cuenca;1.859
CLI10414;F;No;46;Si;Negocios/empresa;+20años;Bajo;1;1978;Generación X;69622;Madrid;1.463
CLI10415;F;No;33;No;Médico;10-20años;Bajo;5;1991;Millennial;21780;Toledo;0.663
CLI10416;F;No;20;No;Ingeniero/Técnicos;<10años;Bajo;5;2004;Millennial;19429;Santa Cruz de Tenerife;2.099
CLI10417;M;No;20;No;Funcionario;<10años;Bajo;4;2004;Millennial;21331;Salamanca;2.858
CLI10418;M;Si;88;No;Ejecutivo;+20años;Alto;2;1936;Baby Boomer;74403;Madrid;0.7004
CLI10419;M;No;39;No;Ingeniero/Técnicos;10-20años;Bajo;2;1985;Millennial;23264;Valencia;1.951
CLI10420;M;Si;50;Si;Otros;+20años;Medio;2;1974;Generación X;58095;Burgos;0.79815
CLI10421;M;No;46;Si;Ingeniero/Técnicos;+20años;Bajo;1;1978;Generación X;105312;Navarra;1.306
CLI10422;F;Si;29;No;Funcionario;<10años;Alto;2;1995;Millennial;19308;Alicante;1.961
CLI10423;M;Si;42;Si;Artista;+20años;Bajo;2;1982;Millennial;88817;Las Palmas;1.008
CLI10424;M;Si;45;Si;Artista;+20años;Medio;7;1979;Generación X;66930;Cádiz;0.985
CLI10425;M;No;50;Si;Otros;+20años;Bajo;2;1974;Generación X;54085;Baleares;876
CLI10426;M;Si;63;Si;Artista;+20años;Bajo;1;1961;Baby Boomer;70002;Las Palmas;1.228
CLI10427;F;No;36;Si;Funcionario;10-20años;Bajo;4;1988;Millennial;18044;Cuenca;0.962
CLI10428;F;Si;56;Si;Artista;+20años;Medio;2;1968;Generación X;117681;Valladolid;1.365
CLI10429;M;Si;94;No;Ejecutivo;+20años;Bajo;2;1930;Baby Boomer;81867;Almería;1.619
CLI10430;F;No;33;No;Otros;10-20años;Bajo;3;1991;Millennial;20653;Guipúzcoa;1.146
CLI10431;M;Si;42;Si;Ingeniero/Técnicos;+20años;Medio;3;1982;Millennial;51812;Teruel;1.537
CLI10432;M;Si;73;Si;Artista;+20años;Bajo;1;1951;Baby Boomer;117871;Ceuta;1.619
CLI10433;M;No;44;Si;Artista;+20años;Bajo;2;1980;Generación X;55522;Santa Cruz de Tenerife;1.215
CLI10434;M;Si;91;Si;Servicios;+20años;Bajo;1;1933;Baby Boomer;32643;Guadalajara;974
CLI10435;M;Si;67;Si;Negocios/empresa;+20años;Medio;3;1957;Generación Silenciosa;49700;Cuenca;0.68085
CLI10436;M;Si;72;Si;Ejecutivo;+20años;Alto;2;1952;Baby Boomer;49490;Huelva;1.580
CLI10437;M;Si;41;No;Negocios/empresa;10-20años;Alto;4;1983;Millennial;114372;Lugo;1.077
CLI10438;M;Si;52;Si;Médico;+20años;Bajo;1;1972;Generación X;120051;Huelva;1.091
CLI10439;M;Si;56;No;Otros;+20años;Medio;4;1968;Generación X;111201;Ceuta;1.678
CLI10440;M;Si;80;No;Servicios;+20años;Bajo;1;1944;Baby Boomer;105613;Gerona;1.717
CLI10441;F;;54;No;Negocios/empresa;+20años;Medio;3;1970;Generación X;122133;Vizcaya;1.404
CLI10442;F;Si;80;Si;Ingeniero/Técnicos;+20años;Bajo;2;1944;Baby Boomer;94586;Vizcaya;1.385
CLI10443;M;Si;41;No;Otros;10-20años;Medio;4;1983;Millennial;76902;Vizcaya;1.491
CLI10444;F;Si;61;Si;Ingeniero/Técnicos;+20años;Bajo;1;1963;Baby Boomer;67143;Ciudad Real;896
CLI10445;F;No;35;No;Construcción;10-20años;Bajo;1;1989;Millennial;18470;Gerona;0.709
CLI10446;F;No;31;Si;Artista;<10años;Bajo;3;1993;Millennial;21102;Álava;1.744
CLI10447;F;No;55;No;Servicios;+20años;Bajo;3;1969;Generación X;104848;Sevilla;1.697
CLI10448;M;Si;42;Si;Otros;+20años;Bajo;2;1982;Millennial;123506;Salamanca;0.985
CLI10449;F;No;31;No;Construcción;<10años;Bajo;1;1993;Millennial;24166;Vizcaya;1.882
CLI10450;M;No;51;Si;Otros;+20años;Bajo;1;1973;Generación X;26294;Valencia;1.326
CLI10451;F;Si;52;Si;Artista;+20años;Bajo;1;1972;Generación X;88108;Teruel;1.502
